index,rating,text
,5,주말동안 짧은 휴가를 편안하게 보내고 싶어서 롯데호텔을 선택했어요. 정말 좋은 선택이었다고 생각했어요~ 문앞에서부터 직원들의 친절함에 기분이 좋았고 체크인을 하고 호텔내에서 거의 모든 것을 해결할 수 있어서 편안하고 좋았습니다 ! 일요일 오후엔 더 캔버스 디너 뷔페를 이용했는데 코로나19로 인해 음식을 고를 땐 마스크를 꼭 착용하게 하는 점이 저를 안심시켜 주기도 했구요~ 수영장도 밤 11시까지 이용할 수 있어서 수영도 원없이 했네요~ 친구들과 8월에 한번 더 투숙하려고 합니다^^ 너무 좋아서요
,5,직원도친절하고 시설도 너무 좋아요. 체크인할때 자세히 알려쥐 기분이 좋았고 시설 또한 깨끗해서 이용하기 좋았어요!! 기회가 되면 꼭 가보세요
,5,직원분들 너무 친절해요^^ 객실도 너무 깨끗하고 관리가 잘하셨네요. 1박밖에 못보냈지만 다음번엔 좀더 오래 머물고 싶어요~!
,5,제주 살면서 처음으로 결혼기념일 여행로 갔는데 와이프가 너무 좋아하네요 같은서비스업종인데도 확실히 호텔직원분들이셔서 그런지 말투며 너무 고급지더라구요^^ 특히 체크인 해주셨던 김미영직원분 너무 감사합니다. 결혼기념일에 다른분의 축하를받을줄은 몰랐습니다. 그리고 제 실수로 침대를 싱글로 예약했는데 무료로 더블로 변경해주시고 당황하는 저를 보며 안심시켜주시며 바꿔주셔서 너무 감사하더라구요^^ 다음번 방문때도 뵜으면 좋겠다는 생각이 듭니다. 감사합니다.
,5,이번에 가니 입구에서 직원분이 열체크 다 해주시고 호텔 내부 가는곳 마다 손소독제 배치되어있어서 너무 안심되었습니다. 물론 역시 롯데호텔이라 그런지 직원분들의 친절또한 빼먹을수는 없더라구요^^ 처음으로 온 여행이였는데 잘 쉬고 잘 놀다 가는거 같아서 너무 좋았습니다~ 친구들도 다들 만족해서 너무 다행인거같아요
,5,제주도에 도착한 후 첫 일정으로 체크인을 하러 갔고 프런트 직원의 기분좋은 응대와 서비스가 제 여행 행복의 시작점이었습니다. 청결한 침구와 방 안의 상태가 늘 청소하고 방역을 하는 것 같아 안심하고 머물 수 있었고 직원들의 친절한 서비스에 맘 편 쉬다 돌아왔습니다! 누군가 제주도에 간다고 한면 꼭 롯데호텔을 추천하고 싶을만큼 머무르는 내내 기분좋은 서비스 경험하고 왔습니다.
,5,이곳저곳 알아보니 가족들과 머물기 좋은 호텔로 롯데호텔을 많이 추천하셔서 방문해봤는데 역시나 좋더라구요 수영장이 깊지않아서 애들과 같이 놀기에도 좋았구요 직원분들도 다들 친절하셔서 정말 만족스러웠습니다. 완전 추천이에요
,5,코로나 때문에 다들 마스크쓰면서 일하시느라 불편하실텐데 밝은모습으로 일하는모습이 보기좋았어요. 체크인은 우현이 직원님께서 해주셨는데 구체적으로 설명해주셔서 편하게 이용할수있었어요! 주변맛집도 많이 알려주셔서 여행하는 내내 잘먹었습니다~
,5,"어머니와의 제주 여행을 오게되어 좀 더 특별한 여행이 되고자 롯데 호텔을 예약 하게 되었습니다. 바다 뷰, 사우나, 특히나 수영장!!정말 좋아요. 호캉스를 원하시는 분들은 더 고민하지 마시고 롯데호텔 예약하시길...정말 좋습니다 두말 필요 없음. 게다가 매니저분들 정말 세상 친절함 시설도 너무 좋음."
,5,중문 들어오는길에 비가 와서 어쩌나 했는데 롯데호텔 키티룸 들어와서 행복 지수 상승으로 텐션 업 되어습니다. 동생가족과 함께 왔는데 중1딸램도 초등학생 조카들도 난리 났어요. 제주에 많은 호텔이 있지만 롯데호텔키티룸은 아이도 좋아 하고 엄마도 최고을 힐링을 주네요.
,5,"가족들과 조카들 데리고 다녀 왔는데, 조카들이 너무 좋아 하더라고요~ 특히 해온에서 먹는 치킨, 꿀 맛이였어요~~ 직원분들도 너무 친절 하시고 ㅎ 객실 테라스도 너무 좋았어요, 간만에 좋은 공기 금뿍 ~~ 암튼 좋은 가족 여행 추억기 남기고 왔습니다."
,5,롯데호텔의 해온 수영장은 언제나 최고!! 물놀이로 허기진 배를 채우려 주문한 음식들도 진짜 너무 맛있었어요~~ 올레길과 연결된 산책로 또한 장관입니다!! 엄마와 딸과 함께 추억만들기 너무너무 좋았어요~
,5,프론트 직원들이 정말 친절해서 좋았고 특히 유은정직원분 너무 친절하셨어요 ㅎㅎ 덕분에 편하게 숙박하다 갑니다! 역시 롯데호텔제주 두번째 방문이지만 항상 만족하고 가네요
,5,작년여름에 가족여행으로 갔던 롯데호텔이예요 아이들이랑 물놀이도 너무 좋았구요 저녁에 산책할때 야경도 멋있어요 그리고 더 좋았던건 저녁마다 열리던 작은 음악 공연 최고였어요! 또 가고 싶네요
,5,어머니와 함께 방문하여서 수치료와 함께 잘 쉬다가 갑니다. 3월 투숙객 면역증진 프로그램 무료 서비스로 영양 주사까지 무료로 받았네요. 맑은 공기와 함께 숲길도 정말 좋네요.
,5,격하게 쉬고 싶을때 한번 씩 찾는 곳. 벌써 3번째 방문이고 요즘 같은 코로나-19로 시끄러운 시국에 어쩌면 가장 청정한 곳이지 싶다. 꽤나 오랜기간 방역으로인해 입구부터 객실 그리고 수영장까지 깔끔한 곳.
,1,휴식을위해 방문하였지만 이른 새벽시간에 들리는 소음에 잠을 설치고 수영장은 겨울철에 이용하기 편하지 않은 시설로 조금 불편한 투숙...겨울철 수영장 관리 및 휴식공간의 관리가 철저했으면..
,5,가성비 최고! 5성 호텔답게 깔끔하고 쾌적합니다. 룸 컨디션도 가격대비 아주 좋습니다. 중문단지에서 거리는 좀 있어서 렌트카는 필수입니다. 조용한 곳에서 쉬고 힐링하고 싶은 분들에게 추천합니다.
,1,정수차인지 배수차인지 새벽부터 호텔 앞뒤로 미칠친듯이 돌아가는 모터 굉음..산 중턱에 숲속에 있어서 쉬기좋다해서 찾아왔는데 다시는 안올것같네요. 소음에대한 공지를 했으면 그시간에 스케쥴 만들어서 나가있기라도 할텐데. 정말 돈보다도 여기에 쉬러온 제 시간이 너무 아깝습니다.
,4,물이 좋아선지 아기가 다쳤던게 약안바르고 나아서 퇴실했어요. 수영장물에서 락스냄새안나는것도 너무 좋았구요. 단점은 조식이 가격대비 별로에요. 그러나 디너는 대만족! 소고기가지덮밥 너무 맛있어요.
,5,"가족과 함께 방문한 제주도 여행중 손꼽을 정도의 좋았던 호텔이였다. 가족 구성원중 14개월된 아들과 함께 방문하였고, 물놀이를 즐기며 수질이 좋았던걸 느낄수 있었다. 직원분들도 굉장히 친절했고 룸 컨디션은 최상이였다. 3박 4일동안 평온하고 힐링되는 여행이였기에 기억에 많이 남을거 같다"
,5,5성급 호텔!!! 분위기가 아주 쥑인다 그래서 힐링 아주 베리굿이다! 역시 제주에 있어서 너무 좋아요 한번 꼭 방문해보새요 좋아질겁니다
,4,수영장을 개장하는 곳이 여기와 다른 곳 한곳. 아이들이 초등고학년인 탓에 4명이 한방에 투숙 가능한 곳은 여기 밖에 없었어요. 수영장 물이 진짜 좋았어요. 피부가 부들부들 해지는 느낌이라고 할까요? 야외풀은 정말 따뜻했는데 한곳만 물을 받아놓아서 별 하나 뺐어요. 이것만 빼면 완벽해요.
,5,온수풀이 있어 좋았습니다. 그런데 수영장 보수공사때문인지 접착제 같은 것들이 많이 떠다녔습니다. 가성비 좋고 객실도 넓은 편입니다. 직원분들도 친절하십니다.
,4,너무 좋았어요 온수풀 있어서 수영도 겨울에 한참 하고 왔어요. 룸컨디션도 청결도도 마음에 들었구요. 직원분들도 친절하신 편. 바로 앞에 편의점 있어요. 조식도 메뉴가 괜찮네요
,5,일단 온수풀이 있어서 겨울에 따뜻하게 수영할 수 있어서 좋았고 호텔 인테리어가 고급스러워서 맘에 들었어요~ 일반 트윈룸인데도 자쿠지가 있어서 피로도 풀고~ 저렴한 가격인데 무료로 치킨 룸서비스까지!!! 여튼 올겨울 호캉스 제대로 즐기고 갑니다
,4,사실 예약한 다음에도 망설였는데 정말 최고의 선택이었다. 특히 온수풀에서의 밤은 잊기 어려울 것 같다. 인근에 식당도 많고 편의점도 있다
,5,온수풀장장에서 수영이 가능하며 객실에는 테라스에 비교적 넓은 욕조가 있다. 블라인드로 창밖을 가리거나 가리지 않을수 있다. 방도 깨끗하고 넓다.
,5,이번달 초에 메리어트에서 묵었는데 직원분들이 너무 친절했어요. 도착해서부터 도어에서 짐도 다 챙겨주시고 손에 옷이랑 신발 이것저것 들고있었더니 쇼핑백을 먼저 가져다주시는 센스도 좋았습니다.특히 컨시어지에 계시던 다이앤님은 제가 주변 고깃집 가려고 택시있는지 물어보려고 컨시어지 갔더니 그 고깃집은 픽업 서비스도 하는곳이라면서 가능한지 먼저 알아봐주시고 직접 불러주시더라구요! 바로 식당 픽업차량 타고 잘 다녀왔습니다^^ 렌트카없이 가기엔 좀 먼 거리의 숙소였지만 직원분들의 센스랑 친절함에 한번더 방문하고 싶어졌어요~~완전 추천입니다~
,4,2박잘 쉬었습니다. 조식도 맛있고 평온하게 잘보냈던거같아요. 너무건조해서 가습기요청드렸지만 실패.. 가습기가 많이 구비되어있지않아 아쉬웠고 식당들 음식들도 대체적으로 맛있어요. TV가안나오고 리모컨작동이 안됨..ㅜ 룸서비스 오래걸림
,2,"외관상으로 보기에는 그나마 최근에 신축한 건물이니까요 개인적으로 제일 중요하게 생각하는 객일청결에 대해서는 많이 아주 많이 아쉬웠습니다. 제가 정비관련해서 조금 예민한편인걸 감안해도 이건 조금 아닌것같아요. 커튼 양옆구석에 먼지, 테이블위 걸레 물기자국, 욕실거울에 물때, 물컵 냄새등등. 가성비만 보고 선택하기에는 많이 아쉬운호텔입니다. 혹여 저처럼 정비에 예민하신 분들은 한번 더 고민해보세요."
,5,아무래도 최근 코로나때문에 많이 걱정했는데 방역 철저히 지켜주시는 것 같아서 여정 마무리까지 안심하고 이용할 수 있었어요! 체크인 도와주셨던 조세핀님 너무 친절하셔서 더 좋은 기억으로 남는 호텔이에요. 다음에 또 오고 싶어요.
,5,아내생일 기념 가족들과 함께 갔는데 미니바도 이용할 수 있고 지하에 식당이 많아서 편리합니다. 실내수영장 물도 따뜻해서 좋았구요..조식과 중식 둘다 스카이온더파이브 이용했는데 개인적으로 아이와 먹기엔 조식이 낫더군요..메리어트 회원이면 아이에게 오후에 무료아이스크림도 줍니다..주변에 오설록 항공우주박물관 산방산 카멜리아힐 등도 가까워서 좋았습니다 다음에 다시 가고 싶어요.
,5,최악.방이 더워서 에어컨 틀었더니 더운바람만 나옴. 왜 에어컨 안되냐고 전화로 물어볼랬더니 전화아무도 안받음. 5번넘게 전화하다 포기하고 직접로비 내려가서 따짐. 에어컨 원래 안되는 계절이라고 함. 동네 여관보다 못한 응대.
,3,"호텔은 전박적으로 매우 좋았으며, 다음에 제주도 여행을 한다면 재방문할 계획입니다. 다만, 신화월드 고객센터 직원의 서비스가 매우 안좋아서 5점만점을 드릴 수 없을거 같네요..."
,5,"워터파크와 테마파크가 있어서 신화월드에서 1박을 하려고 찾아보다가, 메리어트로 결정했는데~정말 잘한 선택!! 직원들이 친절한것도 물론이고 코로나때문에 가기전에 걱정했는데 가는곳곳 마다 열체크와 소독도 하고 안심했습니다! 메리어트 최고메리트는 모실수영장을이용할수 있는건데요~ 시간도 7시부터 운영해서 정말 아이와 뽕을뽑았답니다~ 중간에 전화를 몇번했는데 대응도 빠르고 서비스도 굳!입니다."
,5,"주위의 반응대로 약간의 기대? 와 함께 방문 하였으며 역시나 듣던데로 객실 수영장 각종편의시설직원응대 등등너무 좋았습니다. 코로나 때문에 여러가지 운영적인 면은 축소되었겠지만 밀려오는 손님들로 인해 힘들법도 한데 미소로 일관하는 직원들께 감동 받았습니다 . 체크인 도와주셨던분 , 방 한번 옮길때도 응대해주셨는데 아쉽게도 이름 메모한게 분실됐네요.친절하게 맞이해주셔서 너무 감사했습니다."
,5,아이가 공룡을 워낙 좋아해서 쥬라기 공룡캠프에 참여했는데 너무 즐거운 시간을 보냈습니다~~~모래놀이도 하고 공룡퀴즈도 맞추고 선물도 받았어요.
,4,"직원분들도 상냥하고 친절하시고, 불편한점을 바로 처리하려 노력하는것 같아서 좋았습니다. 객실은 정말 청결하고 가족들이 머무는데는 불편함이 없었습니다. 조식도 서양식 메뉴 외에 다양한 한식메뉴와 제주도의 특성이 잘 나타나는 음식인 당근주스, 갈치구이 등이 있어서 좋았습니다. 최근 상황때문에 셔틀버스랑 일부 음식점이 영업을 하지않아 아쉬웠습니다."
